X	logFC	AveExpr	t	P.Value	adj.P.Val	B	SYMBOL	significance	delabel
EPI_Hs_3P_A_0041456	-0.0205731693370305	0.043296017538675	-0.760294488914742	0.448988462537164	0.718126521330307	-6.17061583632434	FTMT	Not_significant	NA
EPI_Hs_3P_A_0041458	0.137625512228252	-0.0846769567262111	2.09642399807901	0.0387407157389692	0.186018271392917	-4.33815452189098	MRPL32	Not_significant	NA
EPI_Hs_3P_A_0041459	0.0344321523176167	-0.0122691588539138	0.35519185553906	0.723244575046466	0.88585878372169	-6.39257914980912	HIST1H2AH	Not_significant	NA
EPI_Hs_3P_A_0041461	-0.117004596065963	-0.209024528046133	-1.65807759916223	0.100647841265028	0.327742397957394	-5.11913842155472	IL17RD	Not_significant	NA
EPI_Hs_3P_A_0041463	0.00784221214716086	0.0180787054781478	0.235731513524227	0.814155763279224	0.926959751978727	-6.42735229282341	ACN9	Not_significant	NA
EPI_Hs_3P_A_0041464	-0.0471820316750773	-0.0017808638503295	-1.08786961373583	0.279444485311296	0.573212455389813	-5.87494464519186	MRPS26	Not_significant	NA
EPI_Hs_3P_A_0041467	-0.0432222941722124	0.0292762987632096	-1.45173732557233	0.14991653706626	0.410643268967617	-5.42735057232423	SLC25A31	Not_significant	NA
EPI_Hs_3P_A_0041471	0.240672713124227	0.149828638174124	2.25493399865266	0.0264670714512715	0.145452775236743	-4.01483752001598	RAB32	Not_significant	NA
EPI_Hs_3P_A_0041478	-0.125349188536832	0.0394953971307665	-1.03298328158313	0.304271954871884	0.598804129736212	-5.93164444445683	SORL1	Not_significant	NA
EPI_Hs_3P_A_0041479	-0.0564509172079577	0.0916836384499364	-1.02981653030658	0.305748497483624	0.59993529532583	-5.93482839579371	DLEU1	Not_significant	NA
EPI_Hs_3P_A_0041480	0.261327923674698	-0.040062470082495	3.48157972048	0.000759123777416895	0.0122802176343175	-0.84286844249648	CHKB-CPT1B	Not_significant	NA
EPI_Hs_3P_A_0041482	0.0116299545390522	0.0891887397604925	0.20022275722118	0.841740523471982	0.938917053152305	-6.4349813289731	MCAT	Not_significant	NA
EPI_Hs_3P_A_0041483	-0.032316444568622	-0.00922051421112265	-0.961635502819159	0.338709098423913	0.628601865120953	-6.00105969072869	CPNE8	Not_significant	NA
EPI_Hs_3P_A_0041485	-0.0272993618455516	0.0410410940690831	-0.915448360776657	0.362307495782418	0.649500573228116	-6.04340037061227	DGKB	Not_significant	NA
EPI_Hs_3P_A_0041486	-0.0648500484922152	0.131983374012024	-1.12350664615909	0.264094186539499	0.557779096440461	-5.83659927792513	MAPK13	Not_significant	NA
EPI_Hs_3P_A_0041488	-0.0313060403456289	0.086214863052087	-0.623828328927949	0.53425691086353	0.780891652661715	-6.26326230484364	UBE2E2	Not_significant	NA
EPI_Hs_3P_A_0041491	-0.00362105721479598	-0.0250118432035496	-0.127013894787471	0.899201717371221	0.963663139654596	-6.44679031199133	LOC157627	Not_significant	NA
EPI_Hs_3P_A_0041493	-0.157868833412134	-0.352751065747427	-1.2749965554328	0.205464564869056	0.489180061013176	-5.66022406018637	ITGA11	Not_significant	NA
EPI_Hs_3P_A_0041495	-0.086918668973516	-0.134163048727599	-1.53006666689664	0.129371166251778	0.379196629235598	-5.31492123772881	FAM188A	Not_significant	NA
EPI_Hs_3P_A_0041496	-0.0323072133522905	0.187034754324546	-0.837707839630683	0.40432764384432	0.686292974419964	-6.1100420951547	UCP3	Not_significant	NA
EPI_Hs_3P_A_0041497	-0.295835091785447	-0.143279120516534	-1.52130409093543	0.131552918722362	0.382484065250322	-5.32777773978142	AGR2	Not_significant	NA
EPI_Hs_3P_A_0041503	-0.160863736018909	-0.249800203322638	-2.61857604751425	0.0102985966810563	0.0777140182883235	-3.19460891807688	PAFAH1B1	Not_significant	NA
EPI_Hs_3P_A_0041510	-0.122808950747831	0.0728605998960573	-3.41808818705841	0.000935047267777913	0.0142987923577879	-1.03392795094962	CYP11B2	Not_significant	NA
EPI_Hs_3P_A_0041511	0.125076442692805	0.0544351768271476	1.02879343072715	0.306226562255789	0.600394969427971	-5.93585501090149	ADA	Not_significant	NA
EPI_Hs_3P_A_0041514	-0.133900367020106	-0.31835203032761	-1.23131956090891	0.221286558636682	0.509596880969345	-5.71328904421241	AR	Not_significant	NA
EPI_Hs_3P_A_0041515	-0.0659766681440234	-0.0713746687778356	-1.31623837251091	0.19130656866016	0.470844167227856	-5.60848020270472	PAPOLA	Not_significant	NA
EPI_Hs_3P_A_0041516	0.416990878167396	-0.147491314536883	5.25635263243099	9.21593912216073e-07	7.16515994174456e-05	5.44285008004582	TNFRSF1B	Not_significant	NA
EPI_Hs_3P_A_0041517	0.0307475067752062	-0.0656538052181177	0.589355076556619	0.55704219783765	0.793717253977763	-6.28380149616558	SUCLG1	Not_significant	NA
EPI_Hs_3P_A_0041519	0.043239899353119	0.103227872518846	0.690901000891769	0.49133673513731	0.750380316504308	-6.21998610296251	ANAPC11	Not_significant	NA
EPI_Hs_3P_A_0041520	0.00674867540600971	-0.225843608141519	0.0596147907848161	0.952589467031854	0.984422930491309	-6.45299194651694	DAP3	Not_significant	NA
EPI_Hs_3P_A_0041521	-0.000954179299686976	0.0158591038322349	-0.0244439007346684	0.980550540395545	0.992957332872261	-6.45444967461271	ARL5B	Not_significant	NA
EPI_Hs_3P_A_0041522	0.476473935789752	-0.387486332623367	4.7372981287995	7.69348488355687e-06	0.000373690363900616	3.4373041938556	PLAU	Not_significant	NA
EPI_Hs_3P_A_0041523	0.0101822366743518	-0.080255786717713	0.148602278552398	0.882186988180828	0.956635690950952	-6.44385702552475	SLC35C2	Not_significant	NA
EPI_Hs_3P_A_0041524	-0.0299919665156208	0.0142326774646202	-0.401546096298494	0.688932946486017	0.866740256473174	-6.37530990494877	RXRG	Not_significant	NA
EPI_Hs_3P_A_0041525	-0.031162562046255	-0.0591287571123829	-0.52049268619398	0.603948607067403	0.820469482240157	-6.32135928250947	RAB33B	Not_significant	NA
EPI_Hs_3P_A_0041526	-0.026715168221277	0.0711229547644814	-0.22540267286217	0.822157176737184	0.930290163573201	-6.42969947464307	SRD5A1	Not_significant	NA
EPI_Hs_3P_A_0041527	0.0985293601543526	-0.00226933684443287	1.00427593441575	0.317833454536986	0.610551056777259	-5.96015835581274	CDKN2C	Not_significant	NA
EPI_Hs_3P_A_0041528	0.800980147664523	-0.10916866954989	6.73827644412058	1.28936091165396e-09	3.82735124823477e-07	11.6996667036844	IGF1	Upregulated	IGF1
EPI_Hs_3P_A_0041529	-0.00549038487206142	0.0138374426673604	-0.197055566051938	0.84421109300498	0.93974557637953	-6.43560148669476	RSPO2	Not_significant	NA
EPI_Hs_3P_A_0041531	0.246519118535778	-0.0815833741418083	2.73758281336941	0.00740730220690834	0.0620745696844615	-2.90321687791552	OASL	Not_significant	NA
EPI_Hs_3P_A_0041532	0.577385115462318	-0.32076924674974	4.19492544705445	6.1979940041301e-05	0.00181391482318591	1.47907547353894	STAT1	Upregulated	STAT1
EPI_Hs_3P_A_0041534	-0.111401776424359	-0.081857783789282	-0.953778442853715	0.342651177541014	0.631768404905522	-6.00840664212736	CLEC18B	Not_significant	NA
EPI_Hs_3P_A_0041539	-0.320019217156503	-0.240970633757255	-1.61774104414584	0.109081816135498	0.34364964419094	-5.18243344310692	ARG1	Not_significant	NA
EPI_Hs_3P_A_0041543	-0.113563533327294	0.0116557536463175	-1.5893581470078	0.115349977799423	0.355708645481633	-5.22608862891689	USH2A	Not_significant	NA
EPI_Hs_3P_A_0041548	-0.0641316668693512	-0.167927742849867	-0.885757451590341	0.378016992258003	0.662727990906502	-6.06953822141826	PDILT	Not_significant	NA
EPI_Hs_3P_A_0041550	0.0206418899261525	-0.0733012359939878	0.215296470297406	0.830004359883307	0.933254232225132	-6.43189440081646	BSN	Not_significant	NA
EPI_Hs_3P_A_0041551	-0.0377718333737738	-0.17802037137565	-0.780530540039168	0.437047101571227	0.710783650221685	-6.15534058037727	FGG	Not_significant	NA
EPI_Hs_3P_A_0041553	0.0626242171200287	0.106360798235345	1.37723368383524	0.171722928572303	0.443253073208723	-5.52904907031514	AMH	Not_significant	NA
EPI_Hs_3P_A_0041554	0.296972118131198	-0.160261241831426	1.98705651156603	0.0498378482804593	0.217038752611958	-4.54874741153043	IGSF21	Not_significant	NA
EPI_Hs_3P_A_0041556	0.0249148047339888	0.0548012209809804	0.218929213346438	0.82718160863621	0.932184857341353	-6.43111699689313	TMEM155	Not_significant	NA
EPI_Hs_3P_A_0041558	-0.0554306692667957	-0.208134047680657	-0.799883909475618	0.425802368109623	0.702791437088298	-6.14036129078995	ROMO1	Not_significant	NA
EPI_Hs_3P_A_0041568	0.452463129146686	-0.116063250631634	3.23092548429003	0.00170315315304229	0.022081700986468	-1.58116479759813	MIAT	Not_significant	NA
EPI_Hs_3P_A_0041574	-0.100835845061187	-0.00405352393727598	-2.07211697042552	0.0410032651691599	0.193186369316685	-4.38584756296477	TOX3	Not_significant	NA
EPI_Hs_3P_A_0041578	-0.0374780968500552	-0.111133687442248	-0.532619257537108	0.595558696003252	0.815515972805022	-6.31508133412815	MRPL34	Not_significant	NA
EPI_Hs_3P_A_0041580	0.316607476395736	-0.0865154314587236	2.58498472025898	0.0112819939741347	0.0827549310218374	-3.274846415094	ENPP1	Not_significant	NA
EPI_Hs_3P_A_0041581	0.18726310075858	-0.148554398598104	1.18539976655629	0.238858591524817	0.530182037575655	-5.76714837929311	ACSF3	Not_significant	NA
EPI_Hs_3P_A_0041582	-0.0881296050303653	0.000219353379928324	-1.53992070524974	0.126951873183333	0.375009044860731	-5.30037955163321	CLYBL	Not_significant	NA
EPI_Hs_3P_A_0041586	0.492456082754747	0.118989040618511	5.13424237997116	1.53355384311938e-06	0.000106021831710987	4.96057888400692	TGFBR2	Not_significant	NA
EPI_Hs_3P_A_0041587	0.0376050036723853	-0.261333251257429	0.853028900256796	0.395819731579776	0.678989185194905	-6.09736840567682	NARF	Not_significant	NA
EPI_Hs_3P_A_0041600	0.125662927449466	-0.0419614747840213	1.53006066784197	0.129372650101247	0.379196629235598	-5.3149300635762	FDX1L	Not_significant	NA
EPI_Hs_3P_A_0041601	-0.141256117670176	-0.234218000891375	-2.3007513193698	0.0236247681995985	0.134729444923914	-3.9174507504527	FAM174A	Not_significant	NA
EPI_Hs_3P_A_0041611	-0.240328182181153	-0.056290031357787	-3.84563424004445	0.000219190159070619	0.00482950378158366	0.303267088809474	GPD2	Not_significant	NA
EPI_Hs_3P_A_0041614	-0.0717265173047577	-0.0595846420402937	-0.881840359726736	0.380120918088877	0.66456074290577	-6.07292332927286	APOA2	Not_significant	NA
EPI_Hs_3P_A_0041619	0.046545282324326	-0.0741766385513354	0.466381097273793	0.642025787611024	0.842220823586912	-6.34762043692287	SPATA19	Not_significant	NA
EPI_Hs_3P_A_0041623	-0.0497129967127706	-0.0525875789412071	-1.03504303789127	0.303314150874481	0.598055422922265	-5.92956837471465	UBE3B	Not_significant	NA
EPI_Hs_3P_A_0041624	0.23853729964603	-0.0888246189477396	3.61726143852807	0.000482238604794521	0.00878877002629068	-0.425630175241509	PDCD1	Not_significant	NA
EPI_Hs_3P_A_0041626	0.107209585088986	-0.102215053447624	1.5422101617249	0.126394935778532	0.374212737689745	-5.29698829294475	MRPL35	Not_significant	NA
EPI_Hs_3P_A_0041629	-0.0329378232995324	-0.0712753164456007	-0.404033611080152	0.687109172407346	0.865577626844409	-6.37432356955814	CBX6	Not_significant	NA
EPI_Hs_3P_A_0041632	0.714036092867249	-0.290456657907966	4.58823487785974	1.38460414614829e-05	0.000572973016822764	2.88415133249813	CCL5	Upregulated	CCL5
EPI_Hs_3P_A_0041638	0.0204752692636213	-0.10284362695248	0.253257772887513	0.800624145112194	0.920769605278696	-6.42312925698783	STAT4	Not_significant	NA
EPI_Hs_3P_A_0041640	-0.0133078426926019	0.0627911371636027	-0.403686377480935	0.687363643281727	0.865756498500974	-6.37446161717532	MRPS30	Not_significant	NA
EPI_Hs_3P_A_0041643	-0.0983105265666926	-0.110848904410683	-1.77702841857825	0.0788103400436649	0.285102547696736	-4.92396912380331	SLC25A13	Not_significant	NA
EPI_Hs_3P_A_0041645	-0.0335200164654367	0.0917443257685281	-0.648452770446005	0.518279011716752	0.769916408874904	-6.24788249201845	PMS2P3	Not_significant	NA
EPI_Hs_3P_A_0041647	-0.10905397341498	-0.219159539808533	-0.656529521242023	0.513093495010549	0.765948754913477	-6.24270947537703	SNPH	Not_significant	NA
EPI_Hs_3P_A_0041648	0.0980264594711775	-0.100265482694936	1.3978934673849	0.165447351567563	0.433680452862967	-5.5013621842885	TNIP1	Not_significant	NA
EPI_Hs_3P_A_0041659	0.0194461953145455	-0.0999594794697652	0.551475258361465	0.582621376339792	0.808297897203925	-6.30503417523601	CLPP	Not_significant	NA
EPI_Hs_3P_A_0041660	-0.060053263565956	0.0554359114070991	-1.5833268797758	0.116718330238615	0.358492014304317	-5.23527104761562	DACH2	Not_significant	NA
EPI_Hs_3P_A_0041662	-0.190229839439255	-0.10273058313834	-2.12149320041811	0.0365209414463537	0.179426608284629	-4.2884372337353	DSP	Not_significant	NA
EPI_Hs_3P_A_0041666	-0.0182424273449882	-0.0697955585759047	-0.306371245564304	0.760002090392746	0.904388963690024	-6.40848557679715	FAM69A	Not_significant	NA
EPI_Hs_3P_A_0041673	-0.0230560116127707	-0.132454932812175	-0.495861479016063	0.621153840095424	0.8298943077963	-6.33366835926237	BCL2L13	Not_significant	NA
EPI_Hs_3P_A_0041676	0.022859515271962	0.0732428473269164	0.399757875287951	0.690245155222834	0.867209102254444	-6.37601521011562	CCAR1	Not_significant	NA
EPI_Hs_3P_A_0041677	-0.131935094732722	-0.0430438007509538	-1.62942708777674	0.106581892377814	0.338992076707452	-5.16424729306105	LMO4	Not_significant	NA
EPI_Hs_3P_A_0041680	-0.140808420965672	0.091618060947913	-1.66283223891567	0.0996894491370116	0.326267488091093	-5.11158082147678	DPYSL2	Not_significant	NA
EPI_Hs_3P_A_0041681	-0.0792256487086169	0.021710158020118	-1.45889375574402	0.147940296200667	0.407404815691068	-5.41731242654374	PHB	Not_significant	NA
EPI_Hs_3P_A_0041685	0.847976152558849	-0.185493624463753	7.2961065800943	9.44359404949206e-11	5.19195309992431e-08	14.197045554446	IGFBP4	Upregulated	IGFBP4
EPI_Hs_3P_A_0041686	-0.0636147622977574	0.195554446788588	-1.34636336631169	0.181435083749683	0.457221163250455	-5.56968206006871	PIWIL1	Not_significant	NA
EPI_Hs_3P_A_0041687	-0.0272366747134372	0.0136878929391837	-0.93320563433083	0.353113610915132	0.641774607606558	-6.02736379105398	UGT2B4	Not_significant	NA
EPI_Hs_3P_A_0041691	-0.21547613442184	-0.0319344820744016	-3.60459883206088	0.000503335067589277	0.00910855019255799	-0.465077517557333	RPS6	Not_significant	NA
EPI_Hs_3P_A_0041692	0.0109715386491346	-0.051254245308475	0.210433960343837	0.833786162692627	0.935336002853452	-6.43291463623377	SUV39H1	Not_significant	NA
EPI_Hs_3P_A_0041698	0.0315075222728385	0.15591180734212	0.867381212433601	0.387950261669591	0.671626892503564	-6.08529102256289	COLEC10	Not_significant	NA
EPI_Hs_3P_A_0041699	0.0420312876609589	0.0555300830107527	1.31975991998131	0.190132298372284	0.469304639413619	-5.60398838806992	OTOS	Not_significant	NA
EPI_Hs_3P_A_0041700	-0.184333521936158	-0.250701634780264	-2.01820844458834	0.0464301179495019	0.208410770305573	-4.48981237078034	TRIT1	Not_significant	NA
EPI_Hs_3P_A_0041703	-0.0650694944308329	-0.134579204943288	-1.07175806939788	0.286582901858813	0.581219134466351	-5.89188534081394	HRAS	Not_significant	NA
EPI_Hs_3P_A_0041706	0.14614068584951	0.0811642205751532	2.43778114811784	0.0166649969658808	0.107858325529548	-3.6158393553785	SORT1	Not_significant	NA
EPI_Hs_3P_A_0041707	-0.0416614612806415	-0.1987591809926	-0.955056681477142	0.342007831965483	0.631172625610805	-6.00721541528444	DUSP10	Not_significant	NA
EPI_Hs_3P_A_0041708	0.0107194133492119	-0.0130035091463175	0.309493347735248	0.757633838185743	0.90294277460395	-6.40753846212141	AGXT2	Not_significant	NA
EPI_Hs_3P_A_0041709	0.625836187308632	-0.366910582877096	3.41063082585991	0.000958062994670878	0.0145352382456933	-1.05619091571328	LHX2	Upregulated	LHX2
EPI_Hs_3P_A_0041710	-0.086833694955056	-0.0473199691864956	-1.60094586935865	0.1127569869028	0.350332559818697	-5.20835400843333	FAM82A2	Not_significant	NA
EPI_Hs_3P_A_0041711	-0.059089605142602	0.189408538136721	-1.83157201133422	0.07019427048463	0.265636810334759	-4.83025756667682	FCAR	Not_significant	NA
EPI_Hs_3P_A_0041712	-0.0632128802459163	-0.163681698118569	-1.07467580816582	0.285280966834348	0.579215932926398	-5.88883571854073	SH2B1	Not_significant	NA
EPI_Hs_3P_A_0041716	0.382027176451488	0.0281155722893398	4.68147211991232	9.59892551280714e-06	0.000442412752527405	3.22887650344722	COL5A2	Not_significant	NA
EPI_Hs_3P_A_0041717	0.0421707427474702	-0.137110124335588	0.352112250571065	0.725545197502183	0.886713462237901	-6.39365172538387	EFHD1	Not_significant	NA
EPI_Hs_3P_A_0041721	-0.0389631950162469	-0.0474710147536131	-0.661251269527193	0.510074757725576	0.764218545979839	-6.23965589788286	CCNA2	Not_significant	NA
EPI_Hs_3P_A_0041726	-0.175468287956319	0.172439858939126	-3.60727364411535	0.00049880716216304	0.00904078193210891	-0.456753408267462	CDHR3	Not_significant	NA
EPI_Hs_3P_A_0041730	0.215670477885808	-0.300972833785871	1.7908485119222	0.0765484700945352	0.279877157037203	-4.90047440324244	PRKAR2B	Not_significant	NA
EPI_Hs_3P_A_0041731	0.00336885181717116	-0.048639247247543	0.0624230533461385	0.950358972413355	0.983374990341374	-6.45282296665841	ELAVL2	Not_significant	NA
EPI_Hs_3P_A_0041732	-0.00465864071311312	0.0928063150534166	-0.110424101421185	0.91230933577732	0.969558379994423	-6.44873229008808	KIR3DL1	Not_significant	NA
EPI_Hs_3P_A_0041738	-0.480648010375729	-0.218810471972078	-2.94905993976519	0.00402488264225072	0.0405668114763035	-2.35855428994087	PTGIS	Not_significant	NA
EPI_Hs_3P_A_0041742	-0.0130359268058993	0.0742518906765522	-0.475493498678932	0.635542483814483	0.83815817543893	-6.34339867234707	PCGEM1	Not_significant	NA
EPI_Hs_3P_A_0041746	0.106138903445935	-0.101917319802116	1.24599982800714	0.215872491576258	0.502136768710324	-5.69565279597524	RHEB	Not_significant	NA
EPI_Hs_3P_A_0041747	0.187175380436883	0.0241652861977685	3.70402332694768	0.000358700026643263	0.00696687555633421	-0.152577806406978	GTF3A	Not_significant	NA
EPI_Hs_3P_A_0041749	0.00862219299096697	0.0413172865630709	0.141352509692925	0.887895089084285	0.959445247884563	-6.44489330037594	LOC400940	Not_significant	NA
EPI_Hs_3P_A_0041750	-0.0655010739840661	0.0869965155289051	-1.28330940435784	0.20255025902504	0.48598171562211	-5.64992218253725	PALB2	Not_significant	NA
EPI_Hs_3P_A_0041751	-0.241920773955737	0.0297089386422708	-2.50417749799829	0.0140032496106403	0.096035555528151	-3.46418910839316	ANKFN1	Not_significant	NA
EPI_Hs_3P_A_0041752	-0.114737924699411	-0.300880255633946	-0.994882432869183	0.322357099553954	0.613951483487328	-5.96931789671963	LYRM5	Not_significant	NA
EPI_Hs_3P_A_0041756	-0.138929105047861	-0.119596288072783	-2.73384082110464	0.00748559234776794	0.0625134947205459	-2.91254712246281	SPSB3	Not_significant	NA
EPI_Hs_3P_A_0041762	-0.113182650138496	0.107574607673546	-1.9861587487412	0.0499391342763552	0.21720972310313	-4.55043339631	KCNF1	Not_significant	NA
EPI_Hs_3P_A_0041763	-0.103778259877858	0.0415403275063591	-1.61446942906625	0.109790072207137	0.344776838543096	-5.18750267881516	PGRMC2	Not_significant	NA
EPI_Hs_3P_A_0041764	-0.0293634142564075	-0.070331935591051	-0.964737033196112	0.337161158899421	0.627322827631853	-5.99814326235273	FGF10	Not_significant	NA
EPI_Hs_3P_A_0041768	0.121140657727324	-0.110429573978552	2.27590042185981	0.0251311225872987	0.140816003800853	-3.97048939236594	WDR12	Not_significant	NA
EPI_Hs_3P_A_0041770	1.05058880011654	-0.546164072719274	4.75542409893414	7.15794424587805e-06	0.000353380238964206	3.50529819678004	STC2	Upregulated	STC2
EPI_Hs_3P_A_0041774	-0.0712731116421049	-0.0989934106196091	-0.989408513351593	0.325012773333966	0.61594889241411	-5.97461663450479	FAM84B	Not_significant	NA
EPI_Hs_3P_A_0041775	0.0108401879070407	-0.221699182248237	0.116240902552444	0.907710523747893	0.967717425467829	-6.44808226810671	TTC7A	Not_significant	NA
EPI_Hs_3P_A_0041777	-0.00160434998621673	-0.060468123605041	-0.0131892036341713	0.98950489991583	0.996105050307631	-6.45465851881495	PDE6A	Not_significant	NA
